Model 	GenomeIDSpeciesA 	GenomeIDSpeciesB 	GRSpeciesAFull 	GRSpeciesBFull 	GRASolo 	GRBSolo 	PercentChangeRawA 	PercentChangeRawB 	TypeOfInteraction
553191.3X267747.3 	553191.3 	267747.3 	68.6368366949 	155.030001676 	62.7830861704 	154.353403393 	0.0932376995392 	0.00438343611561 	Neutralism
553206.4X553207.3 	553206.4 	553207.3 	14.0158519506 	120.344768182 	19.4600963475 	120.344768182 	-0.279764513992 	0.0 	Amensalism
553206.4X748671.3 	553206.4 	748671.3 	17.3779181134 	24.6831356116 	19.4600963475 	24.224237003 	-0.106997324007 	0.0189437796758 	Amensalism
553220.3X1514668.3 	553220.3 	1514668.3 	20.0774061303 	4.63803619589 	8.88257899999 	7.62721135959 	1.26031270089 	-0.391909312955 	Parasitism
562981.3X1076135.3 	562981.3 	1076135.3 	11.0490475182 	224.670871082 	14.5931177728 	187.733921963 	-0.242859018188 	0.196751597861 	Parasitism
562981.3X1227268.3 	562981.3 	1227268.3 	18.2009022674 	86.4079748057 	14.5931177728 	86.5823178198 	0.24722506532 	-0.00201360992048 	Commensalism
562981.3X267747.3 	562981.3 	267747.3 	9.96898118724 	170.037669962 	14.5931177728 	154.353403393 	-0.316871052338 	0.101612703214 	Parasitism
562981.3X862512.3 	562981.3 	862512.3 	10.3942365829 	24.2970460922 	14.5931177728 	26.1459817409 	-0.287730233886 	-0.0707158624611 	Amensalism
575593.3X879304.3 	575593.3 	879304.3 	9.14493904842 	19.3601655546 	16.4575444641 	2.3925429573 	-0.444331499856 	7.09187793077 	Parasitism
575604.3X1035187.4 	575604.3 	1035187.4 	18.2323614036 	12.5824945333 	25.4832714542 	3.62233176535 	-0.284536075505 	2.47358976162 	Parasitism
575604.3X1035197.3 	575604.3 	1035197.3 	26.3157009118 	60.00419797 	25.4832714542 	60.019681731 	0.0326657218676 	-0.000257978059087 	Neutralism
575604.3X1514668.3 	575604.3 	1514668.3 	26.5673787868 	4.12378776057 	25.4832714542 	7.62721135959 	0.0425419214542 	-0.459332177102 	Amensalism
575604.3X267747.3 	575604.3 	267747.3 	21.8939655804 	159.568708079 	25.4832714542 	154.353403393 	-0.140849493373 	0.033788077045 	Amensalism
575604.3X620833.3 	575604.3 	620833.3 	8.25043076274 	172.403044804 	25.4832714542 	117.271730005 	-0.676241302944 	0.470115984446 	Parasitism
575604.3X699246.3 	575604.3 	699246.3 	16.7999533534 	12.2331770253 	25.4832714542 	1.22331770253 	-0.340745815011 	9.0 	Parasitism
585394.18X457412.4 	585394.18 	457412.4 	43.5323266189 	3.04827589708 	23.8948339697 	16.9457019805 	0.821830052224 	-0.820115100538 	Parasitism
585394.18X999417.3 	585394.18 	999417.3 	23.3180398462 	134.604220054 	23.8948339697 	113.412682279 	-0.0241388629957 	0.186853333764 	Commensalism
592010.4X1203556.3 	592010.4 	1203556.3 	31.5660290537 	6.65314633018 	20.0428739029 	19.8774037601 	0.574925292981 	-0.665290980126 	Parasitism
592010.4X1227268.3 	592010.4 	1227268.3 	23.2209314211 	85.4340622358 	20.0428739029 	86.5823178198 	0.158562965251 	-0.0132620102223 	Commensalism
592010.4X537013.3 	592010.4 	537013.3 	10.2983418884 	10.2022555494 	20.0428739029 	1.27699415409 	-0.486184369652 	6.98927349567 	Parasitism
592010.4X762963.3 	592010.4 	762963.3 	30.9001170772 	24.2389547729 	20.0428739029 	31.4884377538 	0.541700917089 	-0.230226822861 	Parasitism
592010.4X944560.4 	592010.4 	944560.4 	23.9009564093 	94.0767289589 	20.0428739029 	85.6749235987 	0.192491482264 	0.0980660969078 	Commensalism
592010.4X997353.4 	592010.4 	997353.4 	20.9566049814 	70.6342896305 	20.0428739029 	70.6356690236 	0.0455888253814 	-1.95282796788e-05 	Neutralism
592026.3X1035197.3 	592026.3 	1035197.3 	3.01554867372 	60.0093552062 	3.60196758494 	60.019681731 	-0.162805160622 	-0.000172052308546 	Amensalism
592026.3X267747.3 	592026.3 	267747.3 	4.89049890381 	158.013683579 	3.60196758494 	154.353403393 	0.357729848613 	0.0237136344618 	Commensalism
596320.3X1073372.3 	596320.3 	1073372.3 	108.746717434 	14.4279699688 	97.6127807015 	2.39485497698 	0.114062284185 	5.02456938207 	Mutualism
596320.3X1115803.3 	596320.3 	1115803.3 	127.979923523 	19.5697764042 	97.6127807015 	123.628337501 	0.31109802019 	-0.841704767695 	Parasitism
596320.3X457394.3 	596320.3 	457394.3 	111.547834124 	17.8136687039 	97.6127807015 	17.8136687039 	0.142758492508 	0.0 	Commensalism
596320.3X762948.4 	596320.3 	762948.4 	123.730556265 	6.17185631306 	97.6127807015 	20.8927089422 	0.26756512186 	-0.704592816081 	Parasitism
596320.3X997894.4 	596320.3 	997894.4 	121.701936722 	49.2758357447 	97.6127807015 	43.0367913625 	0.246782806999 	0.144970017157 	Mutualism
596330.3X1268240.3 	596330.3 	1268240.3 	0.289501674284 	93.493676112 	1.23036792431 	93.6925318894 	-0.764703168407 	-0.00212242932697 	Amensalism
596330.3X447454.3 	596330.3 	447454.3 	0.66189702733 	48.6714887191 	1.23036792431 	48.829022168 	-0.462033255052 	-0.0032262257548 	Amensalism
596330.3X457416.3 	596330.3 	457416.3 	7.01500793893 	91.9113179638 	1.23036792431 	95.1081764187 	4.7015530073 	-0.033612866688 	Commensalism
596330.3X626369.3 	596330.3 	626369.3 	2.46073584862 	-7.42722000418e-13 	1.23036792431 	2.39345230288 	1.0 	-1.0 	Parasitism
596330.3X904296.3 	596330.3 	904296.3 	12.3036792431 	0.526797732827 	1.23036792431 	12.8302444233 	9.0 	-0.958940943333 	Parasitism
596330.3X904306.3 	596330.3 	904306.3 	3.69110377293 	0.0 	1.23036792431 	3.58194406475 	2.0 	-1.0 	Parasitism
596330.3X999421.3 	596330.3 	999421.3 	0.0809501718818 	75.5101999267 	1.23036792431 	75.5233951232 	-0.934206532629 	-0.000174716675256 	Amensalism
620833.3X1035187.4 	620833.3 	1035187.4 	128.77103635 	0.0 	117.271730005 	3.62233176535 	0.0980569344761 	-1.0 	Amensalism
620833.3X267747.3 	620833.3 	267747.3 	175.697753757 	102.899773279 	117.271730005 	154.353403393 	0.498210640787 	-0.333349501747 	Parasitism
620833.3X388919.9 	620833.3 	388919.9 	126.494780657 	0.0 	117.271730005 	3.57687689757 	0.07864683715 	-1.0 	Amensalism
620833.3X553206.4 	620833.3 	553206.4 	177.727343023 	0.0 	117.271730005 	19.4600963475 	0.515517363097 	-1.0 	Parasitism
626369.3X1268240.3 	626369.3 	1268240.3 	0.708249615847 	123.623474532 	2.39345230288 	93.6925318894 	-0.70408868604 	0.319459214507 	Parasitism
626369.3X447454.3 	626369.3 	447454.3 	-1.66377077681e-13 	52.4368206684 	2.39345230288 	48.829022168 	-1.0 	0.0738863557002 	Amensalism
626369.3X904296.3 	626369.3 	904296.3 	9.59505633702 	4.31296880144 	2.39345230288 	12.8302444233 	3.00887718777 	-0.663843598053 	Parasitism
626369.3X999421.3 	626369.3 	999421.3 	2.08682945552e-12 	84.8593808874 	2.39345230288 	75.5233951232 	-0.999999999999 	0.123617135445 	Parasitism
635013.3X1077975.4 	635013.3 	1077975.4 	11.6064068135 	126.59247974 	2.38864222342 	128.148389783 	3.85899759273 	-0.0121414716614 	Commensalism
635013.3X1105030.3 	635013.3 	1105030.3 	12.0191590433 	9.27975944194 	2.38864222342 	19.877492208 	4.0317954382 	-0.533152404497 	Parasitism
635013.3X1197728.3 	635013.3 	1197728.3 	1.83452300231 	63.6905915761 	2.38864222342 	63.69184768 	-0.231980836509 	-1.9721580481e-05 	Amensalism
635013.3X1235815.4 	635013.3 	1235815.4 	1.98160822255 	46.3901629314 	2.38864222342 	46.3929172715 	-0.170403921056 	-5.93698405273e-05 	Amensalism
635013.3X1332188.3 	635013.3 	1332188.3 	1.51570407232 	36.8896643112 	2.38864222342 	36.8896643112 	-0.365453705264 	0.0 	Amensalism
635013.3X267747.3 	635013.3 	267747.3 	8.5962578466 	149.310415402 	2.38864222342 	154.353403393 	2.59880511293 	-0.032671699361 	Commensalism
635013.3X457394.3 	635013.3 	457394.3 	4.86916383167 	71.9332260583 	2.38864222342 	17.8136687039 	1.03846510956 	3.03809160561 	Mutualism
635013.3X552395.3 	635013.3 	552395.3 	6.31088724177e-30 	17.3548734331 	2.38864222342 	16.1579856101 	-1.0 	0.0740740740759 	Amensalism
635013.3X596320.3 	635013.3 	596320.3 	8.47902588385 	96.1791916552 	2.38864222342 	97.6127807015 	2.5497262004 	-0.0146864891667 	Commensalism
635013.3X679201.3 	635013.3 	679201.3 	3.76046866976 	125.278343317 	2.38864222342 	126.132923418 	0.574312231815 	-0.00677523423577 	Commensalism
635013.3X713605.5 	635013.3 	713605.5 	5.07586472476 	2.74649812762e-26 	2.38864222342 	3.87438055954 	1.125 	-1.0 	Parasitism
635013.3X857291.3 	635013.3 	857291.3 	1.83871948572 	63.7495359051 	2.38864222342 	63.7648148707 	-0.230223987631 	-0.000239614364614 	Amensalism
635013.3X871541.3 	635013.3 	871541.3 	8.45594660254 	94.020487719 	2.38864222342 	95.5096417611 	2.54006410823 	-0.0155916618955 	Commensalism
635013.3X888056.4 	635013.3 	888056.4 	11.7609827501 	115.815223539 	2.38864222342 	115.248285445 	3.9237104807 	0.00491927573422 	Commensalism
635013.3X925409.4 	635013.3 	925409.4 	4.76389509041 	89.5414585531 	2.38864222342 	90.0870500303 	0.994394574332 	-0.00605626976371 	Commensalism
635013.3X997894.4 	635013.3 	997894.4 	12.7079004258 	30.9861827316 	2.38864222342 	43.0367913625 	4.32013555701 	-0.280007134579 	Parasitism
649742.3X1226322.3 	649742.3 	1226322.3 	17.9898076361 	17.4003096797 	19.8774100331 	10.4482763971 	-0.0949621904391 	0.665376088685 	Commensalism
649760.3X267747.3 	649760.3 	267747.3 	70.3496679681 	148.784181128 	70.3496679681 	154.353403393 	0.0 	-0.0360809813232 	Neutralism
649760.3X553206.4 	649760.3 	553206.4 	70.3496679681 	18.490751119 	70.3496679681 	19.4600963475 	0.0 	-0.0498119439488 	Neutralism
649760.3X748671.3 	649760.3 	748671.3 	70.3496679681 	23.9765934927 	70.3496679681 	24.224237003 	0.0 	-0.0102229643092 	Neutralism
663917.3X267747.3 	663917.3 	267747.3 	134.088751208 	113.166447958 	123.627647296 	154.353403393 	0.0846178354179 	-0.266835421375 	Amensalism
665946.3X1414720.3 	665946.3 	1414720.3 	113.286254037 	17.2959607967 	96.6712981155 	7.09094914168 	0.171870619774 	1.43916018168 	Mutualism
665946.3X537011.5 	665946.3 	537011.5 	101.741944772 	40.9725451626 	96.6712981155 	73.0927528114 	0.0524524523343 	-0.439444492283 	Amensalism
679199.3X1316937.3 	679199.3 	1316937.3 	57.8001325553 	31.128900652 	57.8001325553 	31.7636357316 	0.0 	-0.0199830738825 	Neutralism
679201.3X1077975.4 	679201.3 	1077975.4 	117.304542005 	114.069701247 	126.132923418 	128.148389783 	-0.0699926805291 	-0.109862391247 	Amensalism
679201.3X1105030.3 	679201.3 	1105030.3 	127.952728702 	23.3968779749 	126.132923418 	19.877492208 	0.0144276786321 	0.177053811923 	Commensalism
679201.3X1321817.3 	679201.3 	1321817.3 	127.952728702 	10.409175935 	126.132923418 	14.6511250878 	0.0144276786321 	-0.28953060788 	Amensalism
679201.3X267747.3 	679201.3 	267747.3 	107.712701056 	159.961505538 	126.132923418 	154.353403393 	-0.146038178319 	0.0363328700354 	Amensalism
679201.3X457394.3 	679201.3 	457394.3 	126.658034842 	17.8136687039 	126.132923418 	17.8136687039 	0.00416315906878 	0.0 	Neutralism
679201.3X552395.3 	679201.3 	552395.3 	123.39998798 	28.4170942018 	126.132923418 	16.1579856101 	-0.0216671061285 	0.758702779388 	Commensalism
679201.3X596320.3 	679201.3 	596320.3 	105.162816042 	106.38664557 	126.132923418 	97.6127807015 	-0.166254034298 	0.0898843860962 	Amensalism
679201.3X997830.4 	679201.3 	997830.4 	127.039259995 	9.89046849606 	126.132923418 	2.41581420921 	0.00718556703864 	3.09405179353 	Commensalism
679201.3X997894.4 	679201.3 	997894.4 	121.092950101 	55.3730655028 	126.132923418 	43.0367913625 	-0.0399576350125 	0.286644839212 	Commensalism
680646.3X1105030.3 	680646.3 	1105030.3 	17.0956126048 	22.2346764874 	22.6673947598 	19.877492208 	-0.245806022882 	0.118585596952 	Parasitism
680646.3X1519439.3 	680646.3 	1519439.3 	9.25176192451 	16.812832409 	22.6673947598 	6.40991737032 	-0.591847143329 	1.62294058373 	Parasitism
680646.3X267747.3 	680646.3 	267747.3 	6.96555714422 	166.529044826 	22.6673947598 	154.353403393 	-0.69270587917 	0.078881587094 	Amensalism
680646.3X553177.6 	680646.3 	553177.6 	17.3600110072 	72.9588452251 	22.6673947598 	27.8995483491 	-0.234141762158 	1.6150547067 	Parasitism
680646.3X553178.3 	680646.3 	553178.3 	15.3781131209 	53.1195455642 	22.6673947598 	14.5910863199 	-0.321575625084 	2.64054768779 	Parasitism
680646.3X866778.4 	680646.3 	866778.4 	13.3375195065 	81.7129312995 	22.6673947598 	62.2460612132 	-0.411598922248 	0.312740592848 	Parasitism
699246.3X1035187.4 	699246.3 	1035187.4 	3.66995310758 	-5.71924156285e-30 	1.22331770253 	3.62233176535 	1.99999999999 	-1.0 	Parasitism
699246.3X1076135.3 	699246.3 	1076135.3 	12.2331770253 	186.155275732 	1.22331770253 	187.733921963 	9.0 	-0.00840895568842 	Commensalism
699246.3X267747.3 	699246.3 	267747.3 	8.43604466124 	150.292821076 	1.22331770253 	154.353403393 	5.89603742658 	-0.026307047514 	Commensalism
706433.3X267747.3 	706433.3 	267747.3 	4.4713419824 	158.419484694 	6.30304322756 	154.353403393 	-0.290605851654 	0.0263426734469 	Amensalism
706434.3X457412.4 	706434.3 	457412.4 	51.121909768 	33.0700069523 	46.4068082187 	16.9457019805 	0.101603659685 	0.951527708345 	Mutualism
706434.3X887898.3 	706434.3 	887898.3 	48.5112379334 	74.5333226751 	46.4068082187 	77.9553763902 	0.0453474349018 	-0.0438975972353 	Neutralism
710696.3X1176165.3 	710696.3 	1176165.3 	123.628625903 	1.34674333739e-26 	123.628625903 	70.2848651731 	0.0 	-1.0 	Amensalism
713605.5X1077975.4 	713605.5 	1077975.4 	19.4831013862 	130.016325565 	3.87438055954 	128.148389783 	4.02870099795 	0.0145763500046 	Commensalism
713605.5X1105030.3 	713605.5 	1105030.3 	21.5345468995 	0.0 	3.87438055954 	19.877492208 	4.55819093364 	-1.0 	Parasitism
713605.5X1235815.4 	713605.5 	1235815.4 	3.46808097056 	46.3920736749 	3.87438055954 	46.3929172715 	-0.104868270614 	-1.81837368637e-05 	Amensalism
713605.5X1321817.3 	713605.5 	1321817.3 	17.178294115 	8.52012116154 	3.87438055954 	14.6511250878 	3.43381692919 	-0.418466424218 	Parasitism
713605.5X267747.3 	713605.5 	267747.3 	13.6672466486 	160.362183122 	3.87438055954 	154.353403393 	2.52759529906 	0.038928715512 	Commensalism
713605.5X457394.3 	713605.5 	457394.3 	14.6034344167 	17.8136687039 	3.87438055954 	17.8136687039 	2.76923076922 	0.0 	Commensalism
713605.5X552395.3 	713605.5 	552395.3 	18.4445754365 	3.26452227883 	3.87438055954 	16.1579856101 	3.76065145203 	-0.797962298172 	Parasitism
713605.5X596320.3 	713605.5 	596320.3 	16.4575821102 	109.354970082 	3.87438055954 	97.6127807015 	3.24779699807 	0.120293565004 	Mutualism
713605.5X679201.3 	713605.5 	679201.3 	23.9713676007 	117.459779966 	3.87438055954 	126.132923418 	5.18714843117 	-0.0687619315954 	Commensalism
713605.5X857291.3 	713605.5 	857291.3 	3.21550480294 	76.5210766498 	3.87438055954 	63.7648148707 	-0.170059638302 	0.200051733938 	Parasitism
713605.5X888056.4 	713605.5 	888056.4 	24.3827339477 	119.132933092 	3.87438055954 	115.248285445 	5.29332446129 	0.033706771706 	Commensalism
713605.5X925409.4 	713605.5 	925409.4 	13.4092183228 	98.2304526369 	3.87438055954 	90.0870500303 	2.46099669785 	0.090394819276 	Commensalism
713605.5X997830.4 	713605.5 	997830.4 	0.0 	3.92569808997 	3.87438055954 	2.41581420921 	-1.0 	0.625000000002 	Parasitism
713605.5X997894.4 	713605.5 	997894.4 	25.3324882739 	20.2287307247 	3.87438055954 	43.0367913625 	5.53846153846 	-0.529966568504 	Parasitism
742816.3X1203556.3 	742816.3 	1203556.3 	38.2669499665 	15.5159374887 	33.9403845866 	19.8774037601 	0.127475437671 	-0.219418306537 	Parasitism
742816.3X1227268.3 	742816.3 	1227268.3 	24.2772618568 	86.5823178198 	33.9403845866 	86.5823178198 	-0.284708698723 	0.0 	Amensalism
742816.3X28037.97 	742816.3 	28037.97 	21.8279764412 	15.6386664374 	33.9403845866 	2.41581421667 	-0.35687303762 	5.4734557523 	Parasitism
742816.3X435590.9 	742816.3 	435590.9 	32.5664564843 	71.9335937706 	33.9403845866 	17.8141753371 	-0.0404806285796 	3.03799740428 	Commensalism
742816.3X592010.4 	742816.3 	592010.4 	32.3706697728 	29.0927479161 	33.9403845866 	20.0428739029 	-0.0462491758099 	0.451525767065 	Commensalism
742816.3X762963.3 	742816.3 	762963.3 	38.2113031535 	32.047085307 	33.9403845866 	31.4884377538 	0.12583589193 	0.0177413550195 	Commensalism
742816.3X944560.4 	742816.3 	944560.4 	48.1821416338 	86.7974267774 	33.9403845866 	85.6749235987 	0.419610950809 	0.0131018871281 	Commensalism
742816.3X997353.4 	742816.3 	997353.4 	32.6539439722 	70.6342896305 	33.9403845866 	70.6356690236 	-0.0379029474789 	-1.95282796788e-05 	Neutralism
745776.4X1035197.3 	745776.4 	1035197.3 	101.527638966 	60.019681731 	100.728487387 	60.019681731 	0.00793371964308 	0.0 	Neutralism
748671.3X267747.3 	748671.3 	267747.3 	21.1106945531 	157.514492132 	24.224237003 	154.353403393 	-0.12853005234 	0.0204795532169 	Amensalism
748671.3X553207.3 	748671.3 	553207.3 	28.2541824436 	120.344768182 	24.224237003 	120.344768182 	0.16636005667 	0.0 	Commensalism
762948.4X1073372.3 	762948.4 	1073372.3 	12.634117979 	16.6176343547 	20.8927089422 	2.39485497698 	-0.395285790179 	5.93888962565 	Parasitism
762948.4X1203573.3 	762948.4 	1203573.3 	5.82477759761e-14 	30.6631641159 	20.8927089422 	25.3374074362 	-1.0 	0.21019343408 	Parasitism
762948.4X176279.9 	762948.4 	176279.9 	-3.53437440183e-15 	52.0649350399 	20.8927089422 	44.6964484443 	-1.0 	0.164856198917 	Parasitism
762948.4X553191.3 	762948.4 	553191.3 	29.6963463576 	68.2455382532 	20.8927089422 	62.7830861704 	0.421373668669 	0.087005154031 	Commensalism
762963.3X1395125.3 	762963.3 	1395125.3 	32.6885084404 	52.6391941724 	31.4884377538 	52.6391941724 	0.0381114711369 	0.0 	Neutralism
762963.3X997353.4 	762963.3 	997353.4 	30.7339310143 	70.6342896305 	31.4884377538 	70.6356690236 	-0.0239613900632 	-1.95282796788e-05 	Neutralism
762966.3X365659.3 	762966.3 	365659.3 	47.0006140441 	18.994856041 	30.6111346383 	3.5915994704 	0.535409079064 	4.28868995486 	Mutualism
762968.3X176279.9 	762968.3 	176279.9 	70.6057106106 	42.6925985152 	70.6057106106 	44.6964484443 	0.0 	-0.0448324195511 	Neutralism
857291.3X1077975.4 	857291.3 	1077975.4 	63.7648148707 	126.323052529 	63.7648148707 	128.148389783 	0.0 	-0.0142439343724 	Neutralism
857291.3X1105030.3 	857291.3 	1105030.3 	76.5210766498 	19.2312470792 	63.7648148707 	19.877492208 	0.200051733938 	-0.0325114014403 	Commensalism
857291.3X1235797.3 	857291.3 	1235797.3 	63.7648148707 	20.9398529853 	63.7648148707 	22.0694443632 	0.0 	-0.0511834987465 	Neutralism
857291.3X1235815.4 	857291.3 	1235815.4 	31.9197669025 	44.803001299 	63.7648148707 	46.3929172715 	-0.499414105299 	-0.0342706616873 	Amensalism
857291.3X1321817.3 	857291.3 	1321817.3 	63.7648148707 	13.0174702363 	63.7648148707 	14.6511250878 	0.0 	-0.111503713313 	Amensalism
857291.3X267747.3 	857291.3 	267747.3 	76.5210766498 	149.244142998 	63.7648148707 	154.353403393 	0.200051733938 	-0.0331010543512 	Commensalism
857291.3X457394.3 	857291.3 	457394.3 	63.7648148707 	17.8136687039 	63.7648148707 	17.8136687039 	0.0 	0.0 	Neutralism
857291.3X537013.3 	857291.3 	537013.3 	63.8141182158 	0.68840911101 	63.7648148707 	1.27699415409 	0.000773206120021 	-0.460914438171 	Amensalism
857291.3X552395.3 	857291.3 	552395.3 	70.7744188566 	16.648710501 	63.7648148707 	16.1579856101 	0.109929025907 	0.0303704250481 	Commensalism
857291.3X596320.3 	857291.3 	596320.3 	42.5898320013 	99.6667895655 	63.7648148707 	97.6127807015 	-0.33207942205 	0.0210424172863 	Amensalism
857291.3X679201.3 	857291.3 	679201.3 	63.7648148707 	119.862386484 	63.7648148707 	126.132923418 	0.0 	-0.0497137207644 	Neutralism
857291.3X888056.4 	857291.3 	888056.4 	76.5210766498 	115.065537925 	63.7648148707 	115.248285445 	0.200051733938 	-0.00158568536872 	Commensalism
857291.3X925409.4 	857291.3 	925409.4 	32.3239337052 	92.0064283365 	63.7648148707 	90.0870500303 	-0.493075706865 	0.0213058181565 	Amensalism
857291.3X997830.4 	857291.3 	997830.4 	76.5151230288 	1.7482633539 	63.7648148707 	2.41581420921 	0.199958365502 	-0.276325411435 	Parasitism
857291.3X997894.4 	857291.3 	997894.4 	85.257820758 	42.3393719112 	63.7648148707 	43.0367913625 	0.337066859378 	-0.016205191633 	Commensalism
857576.3X267747.3 	857576.3 	267747.3 	84.3400534041 	140.875859838 	61.8399334363 	154.353403393 	0.363844504959 	-0.0873161411329 	Commensalism
857576.3X397291.3 	857576.3 	397291.3 	81.980091554 	19.3184319123 	61.8399334363 	10.411622184 	0.3256820795 	0.855468011698 	Mutualism
857576.3X717959.3 	857576.3 	717959.3 	54.4004004049 	58.3503866084 	61.8399334363 	58.3503866084 	-0.120303056908 	0.0 	Amensalism
862512.3X1160721.7 	862512.3 	1160721.7 	16.6312903887 	18.7978433104 	26.1459817409 	9.4465812583 	-0.363906448283 	0.989909661115 	Parasitism
862512.3X1268240.3 	862512.3 	1268240.3 	16.4502328972 	127.947109458 	26.1459817409 	93.6925318894 	-0.370831317018 	0.365606274885 	Parasitism
862512.3X447454.3 	862512.3 	447454.3 	26.1282875713 	55.5446514071 	26.1459817409 	48.829022168 	-0.00067674527487 	0.137533559775 	Commensalism
862512.3X457416.3 	862512.3 	457416.3 	17.9844676234 	126.355012241 	26.1459817409 	95.1081764187 	-0.312151756181 	0.328539953124 	Parasitism
862512.3X596330.3 	862512.3 	596330.3 	14.2901485622 	12.2988734823 	26.1459817409 	1.23036792431 	-0.453447619454 	8.99609404577 	Parasitism
862512.3X626369.3 	862512.3 	626369.3 	11.8582621073 	17.8919475988 	26.1459817409 	2.39345230288 	-0.546459481812 	6.47537253083 	Parasitism
862512.3X762966.3 	862512.3 	762966.3 	28.4614663755 	53.7308541201 	26.1459817409 	30.6111346383 	0.0885598658159 	0.755271562292 	Commensalism
862512.3X904296.3 	862512.3 	904296.3 	33.4549322463 	23.7323893812 	26.1459817409 	12.8302444233 	0.279543930606 	0.849722312234 	Mutualism
862512.3X904306.3 	862512.3 	904306.3 	23.243055924 	27.1472708742 	26.1459817409 	3.58194406475 	-0.111027608206 	6.57892093887 	Parasitism
862512.3X999421.3 	862512.3 	999421.3 	22.8435797584 	80.3110164655 	26.1459817409 	75.5233951232 	-0.126306291163 	0.0633925598087 	Amensalism
862965.3X553178.3 	862965.3 	553178.3 	107.804276918 	48.9080419036 	112.582455109 	14.5910863199 	-0.0424415881353 	2.35191231354 	Commensalism
866778.4X1105030.3 	866778.4 	1105030.3 	85.192936518 	18.4735636319 	62.2460612132 	19.877492208 	0.368647828594 	-0.0706290593104 	Commensalism
866778.4X553177.6 	866778.4 	553177.6 	59.1734328895 	72.0186758044 	62.2460612132 	27.8995483491 	-0.0493626144982 	1.58135633248 	Commensalism
866778.4X553178.3 	866778.4 	553178.3 	62.2460612132 	50.2840328183 	62.2460612132 	14.5910863199 	0.0 	2.44621584136 	Commensalism
871541.3X1035195.3 	871541.3 	1035195.3 	96.0157340622 	96.4253601909 	95.5096417611 	107.189399143 	0.00529886084555 	-0.100420741586 	Amensalism
871541.3X1077975.4 	871541.3 	1077975.4 	93.2663609983 	109.408387446 	95.5096417611 	128.148389783 	-0.0234874796035 	-0.146236736714 	Amensalism
871541.3X1105030.3 	871541.3 	1105030.3 	105.407451325 	24.153038139 	95.5096417611 	19.877492208 	0.103631522236 	0.215094836223 	Mutualism
871541.3X1235815.4 	871541.3 	1235815.4 	97.4800741401 	46.3920736749 	95.5096417611 	46.3929172715 	0.0206307168854 	-1.81837368637e-05 	Neutralism
871541.3X1321817.3 	871541.3 	1321817.3 	103.340638554 	13.9934280144 	95.5096417611 	14.6511250878 	0.0819916884673 	-0.0448905506887 	Neutralism
871541.3X267747.3 	871541.3 	267747.3 	94.7108114868 	143.528698696 	95.5096417611 	154.353403393 	-0.00836387049067 	-0.0701293554859 	Neutralism
871541.3X457394.3 	871541.3 	457394.3 	100.058985935 	17.8136687039 	95.5096417611 	17.8136687039 	0.0476323027708 	0.0 	Neutralism
871541.3X552395.3 	871541.3 	552395.3 	97.5177114667 	25.687358878 	95.5096417611 	16.1579856101 	0.0210247852319 	0.58976245541 	Commensalism
871541.3X596320.3 	871541.3 	596320.3 	68.4006616646 	118.034736643 	95.5096417611 	97.6127807015 	-0.283835009708 	0.209213955332 	Parasitism
871541.3X679201.3 	871541.3 	679201.3 	97.7008079496 	107.992144282 	95.5096417611 	126.132923418 	0.0229418323438 	-0.143822712139 	Amensalism
871541.3X713605.5 	871541.3 	713605.5 	103.63187332 	10.4430834143 	95.5096417611 	3.87438055954 	0.0850409593119 	1.69542014622 	Commensalism
871541.3X857291.3 	871541.3 	857291.3 	90.5581122718 	76.4021539977 	95.5096417611 	63.7648148707 	-0.05184324219 	0.198186713984 	Commensalism
871541.3X888056.4 	871541.3 	888056.4 	105.360427115 	116.700273658 	95.5096417611 	115.248285445 	0.103139171839 	0.0125987836382 	Commensalism
871541.3X925409.4 	871541.3 	925409.4 	103.340638554 	84.3895548253 	95.5096417611 	90.0870500303 	0.0819916884673 	-0.0632443309342 	Neutralism
871541.3X997830.4 	871541.3 	997830.4 	103.978902836 	9.45315964962 	95.5096417611 	2.41581420921 	0.0886744093972 	2.91303255589 	Commensalism
871541.3X997894.4 	871541.3 	997894.4 	105.407451325 	46.5530160549 	95.5096417611 	43.0367913625 	0.103631522236 	0.0817027613138 	Commensalism
875454.4X267747.3 	875454.4 	267747.3 	8.5398886214 	150.694874889 	1.23690291401 	154.353403393 	5.90425135609 	-0.0237022859463 	Commensalism
879304.3X1035187.4 	879304.3 	1035187.4 	0.0 	3.62233176535 	2.3925429573 	3.62233176535 	-1.0 	0.0 	Amensalism
879304.3X553191.3 	879304.3 	553191.3 	9.50768839705 	66.7171162374 	2.3925429573 	62.7830861704 	2.97388409184 	0.0626606671791 	Commensalism
883096.3X1073372.3 	883096.3 	1073372.3 	13.3441223508 	1.07904795302 	12.1802286899 	2.39485497698 	0.0955559776858 	-0.549430774142 	Amensalism
883096.3X553191.3 	883096.3 	553191.3 	13.3441223508 	64.2011985279 	12.1802286899 	62.7830861704 	0.0955559776858 	0.0225874904214 	Neutralism
883096.3X596320.3 	883096.3 	596320.3 	39.622733702 	89.0446040024 	12.1802286899 	97.6127807015 	2.25303692654 	-0.0877772012796 	Commensalism
883096.3X762948.4 	883096.3 	762948.4 	39.622733702 	20.6654073611 	12.1802286899 	20.8927089422 	2.25303692654 	-0.0108794690879 	Commensalism
