ModelName 	ObjFuntionSpeciesA 	ObjFunctionSpeceisB 	GRSpeciesAFull 	GRSpeciesBFull 	GRASolo 	GRBSolo
A_713605_5XA_457394_3 	A_713605_5 	A_457394_3 	14.6034344167 	17.8136687039 	3.87438055954 	17.8136687039
A_713605_5XA_552395_3_model 	A_713605_5 	A_552395_3_model 	18.4445754365 	3.26452227883 	3.87438055954 	16.1579856101
A_713605_5XA_596320_3 	A_713605_5 	A_596320_3 	16.4575821102 	109.354970082 	3.87438055954 	97.6127807015
A_713605_5XA_679201_3 	A_713605_5 	A_679201_3 	23.9713676007 	117.459779966 	3.87438055954 	126.132923418
A_713605_5XA_857291_3 	A_713605_5 	A_857291_3 	3.21550480294 	76.5210766498 	3.87438055954 	63.7648148707
A_713605_5XA_888056_4 	A_713605_5 	A_888056_4 	24.3827339477 	119.132933092 	3.87438055954 	115.248285445
A_713605_5XA_925409_4 	A_713605_5 	A_925409_4 	13.4092183228 	98.2304526369 	3.87438055954 	90.0870500303
A_713605_5XA_997830_4 	A_713605_5 	A_997830_4 	0.0 	3.92569808997 	3.87438055954 	2.41581420921
A_713605_5XA_997894_4 	A_713605_5 	A_997894_4 	25.3324882739 	20.2287307247 	3.87438055954 	43.0367913625
A_742816_3XA_1203556_3 	A_742816_3 	A_1203556_3 	38.2669499665 	15.5159374887 	33.9403845866 	19.8774037601
A_742816_3XA_1227268_3 	A_742816_3 	A_1227268_3 	24.2772618568 	86.5823178198 	33.9403845866 	86.5823178198
A_742816_3XA_28037_97 	A_742816_3 	A_28037_97 	21.8279764412 	15.6386664374 	33.9403845866 	2.41581421667
A_742816_3XA_435590_9 	A_742816_3 	A_435590_9 	32.5664564843 	71.9335937706 	33.9403845866 	17.8141753371
A_742816_3XA_592010_4 	A_742816_3 	A_592010_4 	32.3706697728 	29.0927479161 	33.9403845866 	20.0428739029
A_742816_3XA_762963_3 	A_742816_3 	A_762963_3 	38.2113031535 	32.047085307 	33.9403845866 	31.4884377538
A_742816_3XA_944560_4 	A_742816_3 	A_944560_4 	48.1821416338 	86.7974267774 	33.9403845866 	85.6749235987
A_742816_3XA_997353_4 	A_742816_3 	A_997353_4 	32.6539439722 	70.6342896305 	33.9403845866 	70.6356690236
A_745776_4XA_1035197_3 	A_745776_4 	A_1035197_3 	101.527638966 	60.019681731 	100.728487387 	60.019681731
A_748671_3XA_267747_3 	A_748671_3 	A_267747_3 	21.1106945531 	157.514492132 	24.224237003 	154.353403393
A_748671_3XA_553207_3 	A_748671_3 	A_553207_3 	28.2541824436 	120.344768182 	24.224237003 	120.344768182
A_762948_4XA_1073372_3 	A_762948_4 	A_1073372_3 	12.634117979 	16.6176343547 	20.8927089422 	2.39485497698
A_762948_4XA_1203573_3 	A_762948_4 	A_1203573_3 	5.82477759761e-14 	30.6631641159 	20.8927089422 	25.3374074362
A_762948_4XA_176279_9 	A_762948_4 	A_176279_9 	-3.53437440183e-15 	52.0649350399 	20.8927089422 	44.6964484443
A_762948_4XA_553191_3 	A_762948_4 	A_553191_3 	29.6963463576 	68.2455382532 	20.8927089422 	62.7830861704
A_762963_3XA_1395125_3 	A_762963_3 	A_1395125_3 	32.6885084404 	52.6391941724 	31.4884377538 	52.6391941724
A_762963_3XA_997353_4 	A_762963_3 	A_997353_4 	30.7339310143 	70.6342896305 	31.4884377538 	70.6356690236
A_762966_3_modelXA_365659_3 	A_762966_3_model 	A_365659_3 	47.0006140441 	18.994856041 	30.6111346383 	3.5915994704
A_762968_3XA_176279_9 	A_762968_3 	A_176279_9 	70.6057106106 	42.6925985152 	70.6057106106 	44.6964484443
A_857291_3XA_1077975_4 	A_857291_3 	A_1077975_4 	63.7648148707 	126.323052529 	63.7648148707 	128.148389783
A_857291_3XA_1105030_3 	A_857291_3 	A_1105030_3 	76.5210766498 	19.2312470792 	63.7648148707 	19.877492208
A_857291_3XA_1235797_3 	A_857291_3 	A_1235797_3 	63.7648148707 	20.9398529853 	63.7648148707 	22.0694443632
A_857291_3XA_1235815_4 	A_857291_3 	A_1235815_4 	31.9197669025 	44.803001299 	63.7648148707 	46.3929172715
A_857291_3XA_1321817_3 	A_857291_3 	A_1321817_3 	63.7648148707 	13.0174702363 	63.7648148707 	14.6511250878
A_857291_3XA_267747_3 	A_857291_3 	A_267747_3 	76.5210766498 	149.244142998 	63.7648148707 	154.353403393
A_857291_3XA_457394_3 	A_857291_3 	A_457394_3 	63.7648148707 	17.8136687039 	63.7648148707 	17.8136687039
A_857291_3XA_537013_3 	A_857291_3 	A_537013_3 	63.8141182158 	0.68840911101 	63.7648148707 	1.27699415409
A_857291_3XA_552395_3_model 	A_857291_3 	A_552395_3_model 	70.7744188566 	16.648710501 	63.7648148707 	16.1579856101
A_857291_3XA_596320_3 	A_857291_3 	A_596320_3 	42.5898320013 	99.6667895655 	63.7648148707 	97.6127807015
A_857291_3XA_679201_3 	A_857291_3 	A_679201_3 	63.7648148707 	119.862386484 	63.7648148707 	126.132923418
A_857291_3XA_888056_4 	A_857291_3 	A_888056_4 	76.5210766498 	115.065537925 	63.7648148707 	115.248285445
A_857291_3XA_925409_4 	A_857291_3 	A_925409_4 	32.3239337052 	92.0064283365 	63.7648148707 	90.0870500303
A_857291_3XA_997830_4 	A_857291_3 	A_997830_4 	76.5151230288 	1.7482633539 	63.7648148707 	2.41581420921
A_857291_3XA_997894_4 	A_857291_3 	A_997894_4 	85.257820758 	42.3393719112 	63.7648148707 	43.0367913625
A_857576_3XA_267747_3 	A_857576_3 	A_267747_3 	84.3400534041 	140.875859838 	61.8399334363 	154.353403393
A_857576_3XA_397291_3 	A_857576_3 	A_397291_3 	81.980091554 	19.3184319123 	61.8399334363 	10.411622184
A_857576_3XA_717959_3 	A_857576_3 	A_717959_3 	54.4004004049 	58.3503866084 	61.8399334363 	58.3503866084
A_862512_3XA_1160721_7 	A_862512_3 	A_1160721_7 	16.6312903887 	18.7978433104 	26.1459817409 	9.4465812583
A_862512_3XA_1268240_3 	A_862512_3 	A_1268240_3 	16.4502328972 	127.947109458 	26.1459817409 	93.6925318894
A_862512_3XA_447454_3 	A_862512_3 	A_447454_3 	26.1282875713 	55.5446514071 	26.1459817409 	48.829022168
A_862512_3XA_457416_3 	A_862512_3 	A_457416_3 	17.9844676234 	126.355012241 	26.1459817409 	95.1081764187
A_862512_3XA_596330_3 	A_862512_3 	A_596330_3 	14.2901485622 	12.2988734823 	26.1459817409 	1.23036792431
A_862512_3XA_626369_3 	A_862512_3 	A_626369_3 	11.8582621073 	17.8919475988 	26.1459817409 	2.39345230288
A_862512_3XA_762966_3_model 	A_862512_3 	A_762966_3_model 	28.4614663755 	53.7308541201 	26.1459817409 	30.6111346383
A_862512_3XA_904296_3 	A_862512_3 	A_904296_3 	33.4549322463 	23.7323893812 	26.1459817409 	12.8302444233
A_862512_3XA_904306_3 	A_862512_3 	A_904306_3 	23.243055924 	27.1472708742 	26.1459817409 	3.58194406475
A_862512_3XA_999421_3 	A_862512_3 	A_999421_3 	22.8435797584 	80.3110164655 	26.1459817409 	75.5233951232
A_862965_3XA_553178_3 	A_862965_3 	A_553178_3 	107.804276918 	48.9080419036 	112.582455109 	14.5910863199
A_866778_4XA_1105030_3 	A_866778_4 	A_1105030_3 	85.192936518 	18.4735636319 	62.2460612132 	19.877492208
A_866778_4XA_553177_6 	A_866778_4 	A_553177_6 	59.1734328895 	72.0186758044 	62.2460612132 	27.8995483491
A_866778_4XA_553178_3 	A_866778_4 	A_553178_3 	62.2460612132 	50.2840328183 	62.2460612132 	14.5910863199
A_871541_3XA_1035195_3 	A_871541_3 	A_1035195_3 	96.0157340622 	96.4253601909 	95.5096417611 	107.189399143
A_871541_3XA_1077975_4 	A_871541_3 	A_1077975_4 	93.2663609983 	109.408387446 	95.5096417611 	128.148389783
A_871541_3XA_1105030_3 	A_871541_3 	A_1105030_3 	105.407451325 	24.153038139 	95.5096417611 	19.877492208
A_871541_3XA_1235815_4 	A_871541_3 	A_1235815_4 	97.4800741401 	46.3920736749 	95.5096417611 	46.3929172715
A_871541_3XA_1321817_3 	A_871541_3 	A_1321817_3 	103.340638554 	13.9934280144 	95.5096417611 	14.6511250878
A_871541_3XA_267747_3 	A_871541_3 	A_267747_3 	94.7108114868 	143.528698696 	95.5096417611 	154.353403393
A_871541_3XA_457394_3 	A_871541_3 	A_457394_3 	100.058985935 	17.8136687039 	95.5096417611 	17.8136687039
A_871541_3XA_552395_3_model 	A_871541_3 	A_552395_3_model 	97.5177114667 	25.687358878 	95.5096417611 	16.1579856101
A_871541_3XA_596320_3 	A_871541_3 	A_596320_3 	68.4006616646 	118.034736643 	95.5096417611 	97.6127807015
A_871541_3XA_679201_3 	A_871541_3 	A_679201_3 	97.7008079496 	107.992144282 	95.5096417611 	126.132923418
A_871541_3XA_713605_5 	A_871541_3 	A_713605_5 	103.63187332 	10.4430834143 	95.5096417611 	3.87438055954
A_871541_3XA_857291_3 	A_871541_3 	A_857291_3 	90.5581122718 	76.4021539977 	95.5096417611 	63.7648148707
A_871541_3XA_888056_4 	A_871541_3 	A_888056_4 	105.360427115 	116.700273658 	95.5096417611 	115.248285445
A_871541_3XA_925409_4 	A_871541_3 	A_925409_4 	103.340638554 	84.3895548253 	95.5096417611 	90.0870500303
A_871541_3XA_997830_4 	A_871541_3 	A_997830_4 	103.978902836 	9.45315964962 	95.5096417611 	2.41581420921
A_871541_3XA_997894_4 	A_871541_3 	A_997894_4 	105.407451325 	46.5530160549 	95.5096417611 	43.0367913625
A_875454_4XA_267747_3 	A_875454_4 	A_267747_3 	8.5398886214 	150.694874889 	1.23690291401 	154.353403393
A_879304_3XA_1035187_4 	A_879304_3 	A_1035187_4 	0.0 	3.62233176535 	2.3925429573 	3.62233176535
A_879304_3XA_553191_3 	A_879304_3 	A_553191_3 	9.50768839705 	66.7171162374 	2.3925429573 	62.7830861704
A_883096_3XA_1073372_3 	A_883096_3 	A_1073372_3 	13.3441223508 	1.07904795302 	12.1802286899 	2.39485497698
A_883096_3XA_553191_3 	A_883096_3 	A_553191_3 	13.3441223508 	64.2011985279 	12.1802286899 	62.7830861704
A_883096_3XA_596320_3 	A_883096_3 	A_596320_3 	39.622733702 	89.0446040024 	12.1802286899 	97.6127807015
A_883096_3XA_762948_4 	A_883096_3 	A_762948_4 	39.622733702 	20.6654073611 	12.1802286899 	20.8927089422
A_883096_3XA_997829_3 	A_883096_3 	A_997829_3 	3.53930456341 	49.1090917048 	12.1802286899 	49.1425326615
A_883103_3XA_1105030_3 	A_883103_3 	A_1105030_3 	20.2083796792 	-2.50068906955e-28 	4.75491286568 	19.877492208
A_887901_3XA_1035195_3 	A_887901_3 	A_1035195_3 	27.62362733 	106.996546692 	27.62362733 	107.189399143
A_888056_4XA_1077975_4 	A_888056_4 	A_1077975_4 	107.399584375 	135.047565087 	115.248285445 	128.148389783
A_888056_4XA_1105030_3 	A_888056_4 	A_1105030_3 	122.926099278 	28.3872976041 	115.248285445 	19.877492208
A_888056_4XA_1235815_4 	A_888056_4 	A_1235815_4 	116.163038099 	46.3929172715 	115.248285445 	46.3929172715
A_888056_4XA_1321817_3 	A_888056_4 	A_1321817_3 	123.870610801 	22.7801173559 	115.248285445 	14.6511250878
A_888056_4XA_267747_3 	A_888056_4 	A_267747_3 	112.767449475 	159.864406457 	115.248285445 	154.353403393
A_888056_4XA_457394_3 	A_888056_4 	A_457394_3 	115.789716259 	17.8136687039 	115.248285445 	17.8136687039
A_888056_4XA_552395_3_model 	A_888056_4 	A_552395_3_model 	121.937390061 	33.1609796694 	115.248285445 	16.1579856101
A_888056_4XA_596320_3 	A_888056_4 	A_596320_3 	81.0043165237 	124.529330502 	115.248285445 	97.6127807015
A_888056_4XA_679201_3 	A_888056_4 	A_679201_3 	111.370419126 	126.77498287 	115.248285445 	126.132923418
A_888056_4XA_997830_4 	A_888056_4 	A_997830_4 	123.284002176 	13.0558484374 	115.248285445 	2.41581420921
A_888056_4XA_997894_4 	A_888056_4 	A_997894_4 	121.098252622 	53.6918641004 	115.248285445 	43.0367913625
A_888810_3XA_1035187_4 	A_888810_3 	A_1035187_4 	0.0 	4.82977568713 	3.57687689568 	3.62233176535
A_888810_3XA_553191_3 	A_888810_3 	A_553191_3 	3.31111491189 	77.6387785122 	3.57687689568 	62.7830861704
A_888810_3XA_762948_4 	A_888810_3 	A_762948_4 	17.2031200825 	12.374601731 	3.57687689568 	20.8927089422
A_888810_3XA_879304_3 	A_888810_3 	A_879304_3 	2.42338070084e-27 	3.58881443595 	3.57687689568 	2.3925429573
A_888810_3XA_883096_3 	A_888810_3 	A_883096_3 	2.26671273447 	13.3441223508 	3.57687689568 	12.1802286899
A_904296_3XA_1268240_3 	A_904296_3 	A_1268240_3 	10.2556479567 	125.564142255 	12.8302444233 	93.6925318894
A_904296_3XA_999421_3 	A_904296_3 	A_999421_3 	8.35117712678 	88.243902973 	12.8302444233 	75.5233951232
A_904306_3XA_1268240_3 	A_904306_3 	A_1268240_3 	0.0 	123.625791799 	3.58194406475 	93.6925318894
A_904306_3XA_447454_3 	A_904306_3 	A_447454_3 	1.61479819991 	60.6923832764 	3.58194406475 	48.829022168
A_904306_3XA_457416_3 	A_904306_3 	A_457416_3 	24.5018605236 	90.3064426747 	3.58194406475 	95.1081764187
A_904306_3XA_626369_3 	A_904306_3 	A_626369_3 	0.0 	3.59017845432 	3.58194406475 	2.39345230288
A_904306_3XA_904296_3 	A_904306_3 	A_904296_3 	9.36916266594 	6.64683104608 	3.58194406475 	12.8302444233
A_904306_3XA_999421_3 	A_904306_3 	A_999421_3 	2.4750466108 	86.9432485481 	3.58194406475 	75.5233951232
A_925409_4XA_1077975_4 	A_925409_4 	A_1077975_4 	85.2003950321 	122.750719604 	90.0870500303 	128.148389783
A_925409_4XA_1105030_3 	A_925409_4 	A_1105030_3 	97.7435331731 	26.2472708852 	90.0870500303 	19.877492208
A_925409_4XA_1235815_4 	A_925409_4 	A_1235815_4 	90.0870500303 	34.2287596415 	90.0870500303 	46.3929172715
A_925409_4XA_1321817_3 	A_925409_4 	A_1321817_3 	90.0870500303 	17.5264600301 	90.0870500303 	14.6511250878
A_925409_4XA_267747_3 	A_925409_4 	A_267747_3 	99.1045377537 	147.505627205 	90.0870500303 	154.353403393
A_925409_4XA_457394_3 	A_925409_4 	A_457394_3 	90.0870500303 	34.2286531237 	90.0870500303 	17.8136687039
A_925409_4XA_552395_3_model 	A_925409_4 	A_552395_3_model 	85.446984044 	21.6447924328 	90.0870500303 	16.1579856101
A_925409_4XA_596320_3 	A_925409_4 	A_596320_3 	42.5136680576 	100.160964903 	90.0870500303 	97.6127807015
A_925409_4XA_679201_3 	A_925409_4 	A_679201_3 	89.7015927008 	120.201278171 	90.0870500303 	126.132923418
A_925409_4XA_888056_4 	A_925409_4 	A_888056_4 	98.1103250631 	112.527235656 	90.0870500303 	115.248285445
A_925409_4XA_997830_4 	A_925409_4 	A_997830_4 	98.0368329396 	12.8613174668 	90.0870500303 	2.41581420921
A_925409_4XA_997894_4 	A_925409_4 	A_997894_4 	95.2296583174 	54.9427085458 	90.0870500303 	43.0367913625
A_927666_3XA_1203573_3 	A_927666_3 	A_1203573_3 	9.01269842194 	21.0052109672 	3.60059435395 	25.3374074362
A_936572_3XA_1203559_3 	A_936572_3 	A_1203559_3 	116.697495669 	29.5415879332 	109.863734675 	29.7796084846
A_936572_3XA_267747_3 	A_936572_3 	A_267747_3 	106.027671033 	147.916214512 	109.863734675 	154.353403393
A_944560_4XA_1197728_3 	A_944560_4 	A_1197728_3 	87.5605721853 	63.69184768 	85.6749235987 	63.69184768
A_944560_4XA_1203556_3 	A_944560_4 	A_1203556_3 	95.0394989597 	27.2771916057 	85.6749235987 	19.8774037601
A_944560_4XA_635013_3 	A_944560_4 	A_635013_3 	84.4179341138 	12.5063463787 	85.6749235987 	2.38864222342
A_944560_4XA_762963_3 	A_944560_4 	A_762963_3 	101.485596294 	39.0486448773 	85.6749235987 	31.4884377538
A_944560_4XA_997353_4 	A_944560_4 	A_997353_4 	87.5753054471 	70.6356690236 	85.6749235987 	70.6356690236
A_944564_4XA_883098_3 	A_944564_4 	A_883098_3 	34.7154452169 	30.0752433299 	40.3308474097 	12.1802290044
A_997353_4XA_1304880_3 	A_997353_4 	A_1304880_3 	70.6342896305 	0.61980282334 	70.6356690236 	1.28254505898
A_997353_4XA_537013_3 	A_997353_4 	A_537013_3 	70.6342896305 	0.617120292621 	70.6356690236 	1.27699415409
A_997829_3XA_1226322_3 	A_997829_3 	A_1226322_3 	49.1425326615 	12.8878021098 	49.1425326615 	10.4482763972
A_997829_3XA_1235797_3 	A_997829_3 	A_1235797_3 	49.1425326615 	22.1330319708 	49.1425326615 	22.0694443632
A_997829_3XA_879304_3 	A_997829_3 	A_879304_3 	49.1425326615 	1.53966287469 	49.1425326615 	2.3925429573
A_997830_4XA_1105030_3 	A_997830_4 	A_1105030_3 	18.2986026155 	2.16429080665 	2.41581420921 	19.877492208
A_997830_4XA_1414720_3 	A_997830_4 	A_1414720_3 	7.24744262764 	0.0 	2.41581420921 	7.09094914168
A_997830_4XA_537011_5 	A_997830_4 	A_537011_5 	6.97331454785 	73.3990681755 	2.41581420921 	73.0927528114
A_997890_3XA_478801_5 	A_997890_3 	A_478801_5 	2.48185978944 	121.146805574 	55.5908562446 	121.210370336
A_997895_4XA_944565_4 	A_997895_4 	A_944565_4 	36.1200124114 	12.2986864263 	43.0367912542 	1.22986864263
A_999421_3XA_1296619_3 	A_999421_3 	A_1296619_3 	87.0704239114 	23.9581050699 	75.5233951232 	46.3246845898
A_999421_3XA_176279_9 	A_999421_3 	A_176279_9 	86.4479211571 	34.813061103 	75.5233951232 	44.6964484443
