ModelName 	ObjFuntionSpeciesA 	ObjFunctionSpeceisB 	GRSpeciesAFull 	GRSpeciesBFull 	GRASolo 	GRBSolo
A_1514668_3_modelXA_267747_3 	A_1514668_3_model 	A_267747_3 	3.64445591702 	28.3902832263 	0.943866038072 	24.7255086097
A_1514668_3_modelXA_553175_3 	A_1514668_3_model 	A_553175_3 	0.865865814886 	3.21866760984 	0.943866038072 	3.21985560053
A_1514668_3_modelXA_620833_3 	A_1514668_3_model 	A_620833_3 	0.0 	22.0629512025 	0.943866038072 	14.9819087572
A_1514668_3_modelXA_699246_3 	A_1514668_3_model 	A_699246_3 	1.51461293802e-28 	0.973169268401 	0.943866038072 	0.122331770253
A_1519439_3_modelXA_1105030_3 	A_1519439_3_model 	A_1105030_3 	7.07706574399 	15.3203237657 	0.640991737033 	12.4270826445
A_1519439_3_modelXA_267747_3 	A_1519439_3_model 	A_267747_3 	0.0 	24.7255086097 	0.640991737032 	24.7255086097
A_1519439_3_modelXA_553177_6 	A_1519439_3_model 	A_553177_6 	0.00409646818144 	7.02431284171 	0.640991737032 	2.78995483491
A_1519439_3_modelXA_553178_3 	A_1519439_3_model 	A_553178_3 	0.0 	7.92481676777 	0.640991737032 	1.45910863199
A_1519439_3_modelXA_866778_4 	A_1519439_3_model 	A_866778_4 	-0.0 	32.2114495402 	0.640991737032 	19.5050092456
A_1519439_3_modelXA_927666_3 	A_1519439_3_model 	A_927666_3 	-1.65329081131e-31 	3.05802200523 	0.640991737032 	0.360059435395
A_1539298_3XA_575604_3 	A_1539298_3 	A_575604_3 	24.7251964272 	5.11181866583e-28 	12.3625982136 	14.2830954433
A_172045_12XA_267747_3 	A_172045_12 	A_267747_3 	24.9157761513 	0.0 	12.4578880757 	24.7255086097
A_172045_12XA_525257_3 	A_172045_12 	A_525257_3 	2.03990554385e-11 	12.4578974328 	12.4578880757 	10.6689863075
A_176279_9XA_888055_3 	A_176279_9 	A_888055_3 	10.7362149274 	33.0685068252 	19.6754171208 	12.3624424816
A_196627_13XA_1203564_3 	A_196627_13 	A_1203564_3 	24.7253830999 	0.0 	24.7253830999 	2.43763474086
A_267747_3XA_1035187_4 	A_267747_3 	A_1035187_4 	24.7255086097 	0.0 	24.7255086097 	0.362233176535
A_267747_3XA_1076135_3 	A_267747_3 	A_1076135_3 	21.7410476203 	10.4704019199 	24.7255086097 	32.2114495402
A_267747_3XA_1077975_4 	A_267747_3 	A_1077975_4 	-4.04527872197e-27 	24.7256579876 	24.7255086097 	24.7256579876
A_267747_3XA_1094954_4 	A_267747_3 	A_1094954_4 	24.7255086097 	3.59815384233 	24.7255086097 	3.59815384233
A_267747_3XA_1095740_3 	A_267747_3 	A_1095740_3 	24.7255086098 	-2.97873877811e-26 	24.7255086097 	0.241581425883
A_267747_3XA_1097667_3 	A_267747_3 	A_1097667_3 	0.0 	31.5489064563 	24.7255086097 	31.5489064563
A_267747_3XA_1105030_3 	A_267747_3 	A_1105030_3 	32.2114495402 	0.0 	24.7255086097 	12.4270826445
A_267747_3XA_1160721_7 	A_267747_3 	A_1160721_7 	24.7255086097 	1.10601610118e-15 	24.7255086097 	1.69874955987
A_267747_3XA_1197728_3 	A_267747_3 	A_1197728_3 	24.7255086097 	6.46234853557e-27 	24.7255086097 	7.78309408591
A_267747_3XA_1203573_3 	A_267747_3 	A_1203573_3 	24.7255086097 	1.79007054435e-24 	24.7255086097 	3.05338917297
A_267747_3XA_1227268_3 	A_267747_3 	A_1227268_3 	24.7255086097 	0.0 	24.7255086097 	12.3624465325
A_267747_3XA_1235797_3 	A_267747_3 	A_1235797_3 	24.7255086097 	-2.05764869164e-13 	24.7255086097 	2.97037637062
A_267747_3XA_1235815_4 	A_267747_3 	A_1235815_4 	24.7255086097 	0.0 	24.7255086097 	6.40793751026
A_267747_3XA_1304880_3 	A_267747_3 	A_1304880_3 	24.7255086098 	6.21656523059e-14 	24.7255086097 	0.128254505898
